grid,week,dateCap,Observers,Eartag,Fate_1,Weight,Sex,Repro_Male,Repro_Fem,Hindfoot,Fate_2,RHF_2,Weight_2,Fate_3,Weight_3,Fate_4,Weight_4,Maturity,Comments
Chitty,1935,13-Jun-2014,"Sophia Lavergne, Katt Hobson",798,11,1320,1,1,0,135,0,0,0,0,0,0,0,Adult,
Chitty,1935,13-Jun-2014,"Sophia Lavergne, Katt Hobson",274,11,1510,2,0,1,121,0,0,0,0,0,0,0,Adult,No sign of matting on nipples
Chitty,1935,13-Jun-2014,"Sophia Lavergne, Katt Hobson",3441,11,1980,2,0,1,134,0,0,0,0,0,0,0,Adult,No matting on nipples
Chitty,1935,13-Jun-2014,"Sophia Lavergne, Katt Hobson",2944,11,1970,2,0,1,134,0,0,0,0,0,0,0,Adult,Lots of old matting. Panicky in trap. Bald/scarred nose.
Chitty,1935,13-Jun-2014,"Sophia Lavergne, Katt Hobson",3188,5,1410,1,1,0,133,0,0,0,0,0,0,0,Adult,"Dead in trap: semi-curled position, head on paws. Body not stiff. No poop below trap. Footplate/squirrel esc. clean. Blood on wall, paws, mouth/nose Autopsy: no internal parasites, good fat/condition."
Chitty,1935,13-Jun-2014,"Sophia Lavergne, Katt Hobson",2957,11,2250,2,0,1,137,0,0,0,0,0,0,0,Adult,Eartag embedded in ear. Old matting around nipples
Chitty,1935,13-Jun-2014,"Sophia Lavergne, Katt Hobson",3439,11,1920,2,0,1,134,0,0,0,0,0,0,0,Adult,Some old matting on nipps
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",2937,11,1650,2,0,1,129,0,0,0,0,0,0,0,Adult,"Some noises in bag. Little/no matting, swollen nipples."
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",2904,11,1280,1,1,0,135,0,0,0,0,0,0,0,Adult,
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",3996,9,1770,2,0,3,135,0,0,0,0,0,0,0,Adult,Making noises in bag
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",3274,11,1490,2,0,3,0,0,0,0,0,0,0,0,Adult,"Scab/scar on centre of back above tail and on right leg. Kicking very hard, unable to get RHF."
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",3044,9,1020,1,1,0,123,0,0,0,0,0,0,0,Adult,"Very scrotal, calm"
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",2319,9,730,2,0,1,103,0,0,0,0,0,0,0,Juv,Did not eat apple in trap
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",3995,9,1250,1,1,0,129,0,0,0,0,0,0,0,Adult,Only small poop sample collected. Scarring on R ear and chunk missing (likely old ear tag that got ripped out?)
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",3267,11,1590,2,0,1,0,0,0,0,0,0,0,0,Adult,"Held onto bag with teeth. Hyperventilating, kicking, struggling hard. No RHF."
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",5584,11,1180,1,1,0,124,0,0,0,0,0,0,0,Adult,
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",2940,11,1320,1,1,0,0,0,0,0,0,0,0,0,Adult,Running low on time to get to all hares within 8 hr window-skipped RHF
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",2943,11,1760,2,0,1,131,0,0,0,0,0,0,0,Adult,"No matting, swollen nipples"
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",3024,11,1270,1,1,0,0,0,0,0,0,0,0,0,Adult,"Running low on time, no RHF"
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",3265,11,1240,1,1,0,0,0,0,0,0,0,0,0,Adult,"Running low on time, no RHF"
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",3200,11,1690,2,0,3,138,0,0,0,0,0,0,0,Adult,Big chunk missing from R ear
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",5589,11,1900,2,0,3,0,0,0,0,0,0,0,0,Adult,Hyperventilating. Difficult
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",3585,9,870,2,0,1,110,0,0,0,0,0,0,0,Juv,
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",3181,11,1690,2,0,1,0,0,0,0,0,0,0,0,Adult,BN= mild but scraped fur off bridge of nose on the trap.
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",3098,11,1750,2,0,1,137,0,0,0,0,0,0,0,Adult,"Eartag turned sideways, scar tissue. Rounded belly."
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",3586,9,1670,2,0,1,128,0,0,0,0,0,0,0,Adult,"Rounded belly, mammary glands swollen"
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",3587,9,790,2,0,1,107,0,0,0,0,0,0,0,Juv,
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",2944,11,1880,2,0,1,136,0,0,0,0,0,0,0,Adult,"Lots of matting around nipples but very rounded belly, vulva normal"
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",3441,11,1830,2,0,1,137,0,0,0,0,0,0,0,Adult,"Round belly, developed mamm glands"
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",793,11,1720,2,0,1,136,0,0,0,0,0,0,0,Adult,"Did not feel pregnant, OR early gestation?"
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",3022,11,1230,1,1,0,128,0,0,0,0,0,0,0,Adult,Crusted blood on eartag
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",794,11,1730,2,0,1,137,0,0,0,0,0,0,0,Adult,"Old injury on back RHF, massive scar tissue- bone slightly exposed. Bunny seems ok."
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",3023,11,1200,1,1,0,128,0,0,0,0,0,0,0,Adult,
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",3436,11,1460,2,0,1,126,0,0,0,0,0,0,0,Adult,Developed mamm glands
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",3588,9,1240,1,1,0,125,0,0,0,0,0,0,0,Adult,Top L ear missing big chunk
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",2957,11,2140,2,0,1,133,0,0,0,0,0,0,0,Adult,"Tag hard to read, embedded in ear. Mamm glands well developed"
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",2945,11,1230,1,1,0,135,0,0,0,0,0,0,0,Adult,
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",795,11,1650,2,0,3,133,0,0,0,0,0,0,0,Adult,
Chitty,1939,07-Jul-2014,"Sophia Lavergne, Katt Hobson",272,11,1390,1,1,0,131,0,0,0,0,0,0,0,Adult,Scrape on RHF with fresh blood- trap injury? Can't see any blood on trap...
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3180,2,1380,1,2,0,136,0,0,0,0,,0,,Adult,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3181,2,1650,2,0,1,141,0,0,0,0,,0,,Adult,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3185,2,1350,1,2,0,134,1,0,1410,1,,0,,Adult,gets 170.7905
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3188,2,1375,1,2,0,142,1,0,1320,0,,0,,Adult,recorded as female but changed due to later capture
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3970,1,1535,2,0,1,140,1,0,1540,0,,0,,Adult,radio ok
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3193,2,1240,1,2,0,130,0,0,0,0,,0,,Juv,bad nose
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3194,2,1580,1,2,0,142,0,0,0,0,,0,,Adult,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",2462,1,1450,2,0,1,130,0,0,0,0,,0,,Adult,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",2957,1,2160,2,0,1,145,1,0,1940,0,,0,,Adult,"very heavy, could be pregnant??, tag compacted"
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3569,1,1560,2,0,1,137,1,0,1420,0,,0,,Adult,radio ok
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",2591,1,1460,1,2,1,142,0,0,0,0,,0,,Juv,caught earlier in year as juvenile
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3138,1,1550,1,2,0,139,1,0,1520,0,,0,,Adult,"radio ok, caught last year"
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3196,2,500,1,2,0,96,0,0,0,0,,0,,Juv,"tiny, no white fur"
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3200,2,1450,2,0,1,143,1,0,1300,0,,0,,Adult,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3968,1,1460,2,0,1,138,1,0,1390,0,,0,,Adult,radio ok
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",5580,2,1340,1,2,0,132,1,0,1360,0,,0,,Juv,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",5581,2,1180,1,2,0,128,0,0,0,0,,0,,Juv,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",2937,2,1270,2,0,1,129,0,0,0,0,,0,,Juv,gets radio 0.1200
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3271,2,1470,2,0,1,140,0,0,0,0,,0,,Adult,gets radio 0.8456
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3143,1,1320,1,2,0,133,0,0,0,0,,0,,Adult,radio OK a bit loose
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3272,2,1340,1,2,0,139,0,0,0,0,,0,,Adult,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3560,1,1410,1,2,0,137,0,0,0,0,,0,,Adult,radio ok
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3273,2,970,2,0,1,120,1,0,1030,0,,0,,Juv,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3561,1,1715,2,0,1,134,1,0,1660,0,,0,,Adult,"radio ok, caught in spring as adult"
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3274,2,1220,2,0,1,130,1,0,1210,0,,0,,Juv,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3275,2,1270,1,2,0,133,0,0,0,0,,0,,Juv,same tag is out on Silver grid
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3094,2,1520,1,2,0,139,0,0,0,0,,0,,Adult,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",2959,1,1490,2,0,1,130,1,0,1470,0,,0,,Adult,"radio ok, caught in April as adult"
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3095,2,1070,2,0,1,130,0,0,0,0,,0,,Juv,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3096,2,1190,2,0,1,130,0,0,0,0,,0,,Juv,gets radio 0.1560
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",5582,2,1150,2,0,1,132,0,0,0,0,,0,,Juv,looks like a juv
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3097,2,520,2,0,1,95,0,0,0,0,,0,,Juv,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3098,2,1470,2,0,1,135,0,0,0,0,,0,,Adult,gets radio 0.8615
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3099,2,1200,2,0,1,125,0,0,0,0,,0,,Juv,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3100,2,1220,2,0,1,125,0,0,0,0,,0,,Juv,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3434,2,980,1,2,0,119,0,0,0,0,,0,,Juv,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3435,2,1170,2,0,1,129,0,0,0,0,,0,,Juv,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3436,2,980,2,0,1,122,0,0,0,0,,0,,Juv,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3437,2,1470,1,2,0,140,0,0,0,0,,0,,Adult,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3438,2,1320,1,2,0,130,0,0,0,0,,0,,Juv,juv penis
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3563,1,1560,2,0,1,139,0,0,0,0,,0,,Adult,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3439,2,1540,2,0,1,140,0,0,0,0,,0,,Adult,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3440,2,1020,2,0,1,127,0,0,0,0,,0,,Juv,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3441,2,1650,2,0,1,145,0,0,0,0,,0,,Adult,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3442,2,1210,1,2,0,134,0,0,0,0,,0,,Juv,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3443,2,1040,1,2,0,121,0,0,0,0,,0,,Juv,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",5583,2,1270,1,2,0,136,0,0,0,0,,0,,Juv,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3973,1,1380,1,2,0,140,0,0,0,0,,0,,Adult,radio OK
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",5584,2,1160,1,2,0,132,0,0,0,0,,0,,Juv,originally called female but changed due to later capture records
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3562,1,1670,2,0,1,143,0,0,0,0,,0,,Adult,radio ok
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",2588,1,1660,2,0,1,133,0,0,0,0,,0,,Adult,? Adult
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3265,1,1450,1,2,0,137,0,0,0,0,,0,,Adult,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",5585,2,960,2,0,1,121,0,0,0,0,,0,,Juv,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",5586,2,1250,1,2,0,133,0,0,0,0,,0,,Juv,? Adult
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",5587,2,1430,2,0,1,137,0,0,0,0,,0,,Adult,
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3267,1,1600,2,0,1,139,0,0,0,0,,0,,Adult,jumpy
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",5589,2,1460,2,0,1,136,0,0,0,0,,0,,Adult,? Adult
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",3570,1,1540,2,0,1,135,0,0,0,0,,0,,Adult,radio ok
Chitty,1899,02-Oct-2013,"Alice Kenney, C. Krebs",5588,2,1470,1,2,0,142,0,0,0,0,,0,,Adult,
Chitty,1940,19-Jul-2014,"Sophia Lavergne, Katherine Hobson",2868,9,910,1,2,0,113,0,0,0,0,0,0,0,Juv,"Very dark colouring, some noises in trap. Tested for behaviour."
Chitty,1940,19-Jul-2014,"Sophia Lavergne, Katherine Hobson",2307,9,290,2,0,1,75,0,0,0,0,0,0,0,Juv,Tested for behaviour.
Chitty,1940,19-Jul-2014,"Sophia Lavergne, Katherine Hobson",3996,11,1990,2,0,1,136,0,0,0,0,0,0,0,Adult,Scab on nose.
Chitty,1940,19-Jul-2014,"Sophia Lavergne, Katherine Hobson",2940,11,1440,1,1,0,136,0,0,0,0,0,0,0,Adult,
Chitty,1940,19-Jul-2014,"Sophia Lavergne, Katherine Hobson",3267,11,1620,2,0,3,0,0,0,0,0,0,0,0,Adult,Tried to escape. Bit KH. Struggling too hard to get RHF.
Chitty,1940,19-Jul-2014,"Sophia Lavergne, Katherine Hobson",2308,9,800,1,2,0,111,0,0,0,0,0,0,0,Juv,Tested for behaviour.
Chitty,1940,19-Jul-2014,"Sophia Lavergne, Katherine Hobson",3265,11,1330,1,1,0,132,0,0,0,0,0,0,0,Adult,Bridge of nose bare. Banging against trap? But not bloody.
Chitty,1940,19-Jul-2014,"Sophia Lavergne, Katherine Hobson",3584,11,1270,0,0,0,0,0,0,0,0,0,0,0,Juv,"Fighting hard in bag, released without assess reprod or RHF. Previously trapped and tagged by Sophia nearby but not on the grid."
Chitty,1940,19-Jul-2014,"Sophia Lavergne, Katherine Hobson",2943,11,1980,2,0,1,132,0,0,0,0,0,0,0,Adult,Very calm
Chitty,1940,19-Jul-2014,"Sophia Lavergne, Katherine Hobson",5587,11,1930,2,0,1,130,0,0,0,0,0,0,0,Adult,
Chitty,1940,19-Jul-2014,"Sophia Lavergne, Katherine Hobson",2318,9,1050,2,0,1,120,0,0,0,0,0,0,0,Juv,Tiny nipples. Ate a few feet away when released.
Chitty,1888,17-Jul-2013,"Sophia Lavergne, Christopher Hart",3561,11,1860,2,0,2,130,0,0,0,0,,0,,Adult,"Matting around nipples (old?) but hair is not wet/curly. Round belly, pregnant. Weight has been adjusted (by -30g) for radio. Collected fecal sample from trap and hair sample from rump. Radio ok."
Chitty,1888,17-Jul-2013,"Sophia Lavergne, Christopher Hart",2591,9,800,2,0,0,114,0,0,0,0,,0,,Juv,Squealed when approached in trap. Collected fecal sample from trap and hair sample from rump. Transported to A1 for 15 min open field test then released at site of capture.
Chitty,1888,17-Jul-2013,"Sophia Lavergne, Christopher Hart",3560,11,1320,1,1,0,133,0,0,0,0,,0,,Adult,Collected fecal sample from trap and hair sample from rump. Weight has been adjusted (-30g) to account for radio. Radio ok.
Chitty,1888,17-Jul-2013,"Sophia Lavergne, Christopher Hart",2855,11,1540,2,0,3,135,0,0,0,0,,0,,Adult,Calm. Only 1 lactating nipple. Collected hair from rump and fecal sample from below trap. Pregnant?
Chitty,1888,17-Jul-2013,"Sophia Lavergne, Christopher Hart",3568,11,1830,2,0,3,134,0,0,0,0,,0,,Adult,Fought during RHF measurement so maybe not accurate. Pregnant. Weight has been adjusted to account for 30g radio. Radio ok. Collected hair sample from rump and fecal sample from trap.
Chitty,1888,17-Jul-2013,"Sophia Lavergne, Christopher Hart",3570,11,1920,2,0,1,132,0,0,0,0,,0,,Adult,"Pregnant. Hair around nipples a little bit matted but not wet/curly. Nipples red. Weight adjusted by 30g to account for radio collar. Radio ok. Hair sample collected from rump, fecal from trap."
Chitty,2084,21-Apr-2017,"Mike P., Yasmine M., Eduoard B.",24435,11,1190,1,1,0,127,0,0,0,0,0,0,0,Adult,
Chitty,2084,21-Apr-2017,"Mike P., Yasmine M., Eduoard B.",24529,11,1195,1,1,0,135,0,0,0,0,0,0,0,Adult,
Chitty,2084,21-Apr-2017,"Mike P., Yasmine M., Eduoard B.",24452,11,1340,2,0,0,0,0,0,0,0,0,0,0,Adult,tiny peas
Chitty,2084,21-Apr-2017,"Mike P., Yasmine M., Eduoard B.",3041,11,1575,2,0,0,135,0,0,0,0,0,0,0,Adult,tiny peas
Chitty,2084,21-Apr-2017,"Mike P., Yasmine M., Eduoard B.",24593,11,0,0,0,0,0,0,0,0,0,0,0,0,Adult,lynx at trap when approached
Chitty,2084,21-Apr-2017,"Mike P., Yasmine M., Eduoard B.",23821,11,1380,2,0,0,126,0,0,0,0,0,0,0,Adult,peas
Chitty,2084,21-Apr-2017,"Mike P., Yasmine M., Eduoard B.",23283,11,1445,2,0,0,135,0,0,0,0,0,0,0,Adult,peas
Chitty,2084,21-Apr-2017,"Mike P., Yasmine M., Eduoard B.",23947,11,0,0,0,0,0,0,0,0,0,0,0,0,Adult,"lynx messing with trap, bunny had small eye wound"
Chitty,2084,21-Apr-2017,"Mike P., Yasmine M., Eduoard B.",23878,11,1190,1,1,0,128,0,0,0,0,0,0,0,Adult,
Chitty,2084,21-Apr-2017,"Mike P., Yasmine M., Eduoard B.",24530,11,1330,2,0,0,132,0,0,0,0,0,0,0,Adult,small peas
Chitty,2084,21-Apr-2017,"Mike P., Yasmine M., Eduoard B.",24551,11,1330,2,0,1,130,0,0,0,0,0,0,0,Adult,peas
Chitty,2084,21-Apr-2017,"Mike P., Yasmine M., Eduoard B.",24106,11,1300,2,0,1,130,0,0,0,0,0,0,0,Adult,
Chitty,2084,21-Apr-2017,"Mike P., Yasmine M., Eduoard B.",23912,11,1170,1,1,0,134,0,0,0,0,0,0,0,Adult,
Chitty,2084,21-Apr-2017,"Mike P., Yasmine M., Eduoard B.",22829,11,1415,1,1,0,133,0,0,0,0,0,0,0,Adult,
Chitty,2084,21-Apr-2017,"Mike P., Yasmine M., Eduoard B.",22978,11,1490,2,0,1,137,0,0,0,0,0,0,0,Adult,
Chitty,2084,21-Apr-2017,"Mike P., Yasmine M., Eduoard B.",23841,11,1480,1,1,0,136,0,0,0,0,0,0,0,Adult,
Chitty,2084,21-Apr-2017,"Mike P., Yasmine M., Eduoard B.",24107,11,1110,1,1,0,134,0,0,0,0,0,0,0,Adult,
Chitty,2084,21-Apr-2017,"Mike P., Yasmine M., Eduoard B.",23915,11,1450,2,0,1,133,0,0,0,0,0,0,0,Adult,
Chitty,2085,23-Apr-2017,"Mike, Yasmine, Edouard",23945,11,1285,1,1,0,139,0,0,0,0,0,0,0,Adult,
Chitty,2085,23-Apr-2017,"Mike, Yasmine, Edouard",24348,11,1160,2,0,0,131,0,0,0,0,0,0,0,Adult,small grape
Chitty,2085,23-Apr-2017,"Mike, Yasmine, Edouard",23890,11,1390,2,0,1,135,0,0,0,0,0,0,0,Adult,
Chitty,2085,23-Apr-2017,"Mike, Yasmine, Edouard",24232,11,1240,1,1,0,136,0,0,0,0,0,0,0,Adult,
Chitty,2085,23-Apr-2017,"Mike, Yasmine, Edouard",23837,11,1260,1,1,0,131,0,0,0,0,0,0,0,Adult,
Chitty,2085,23-Apr-2017,"Mike, Yasmine, Edouard",24415,11,1260,1,1,0,0,0,0,0,0,0,0,0,Adult,
Chitty,2085,23-Apr-2017,"Mike, Yasmine, Edouard",24470,11,1130,1,1,0,132,0,0,0,0,0,0,0,Adult,
Chitty,2085,23-Apr-2017,"Mike, Yasmine, Edouard",2345,11,1525,2,0,0,138,0,0,0,0,0,0,0,Adult,small peas
Chitty,2085,23-Apr-2017,"Mike, Yasmine, Edouard",24068,11,0,0,0,0,0,0,0,0,0,0,0,0,Adult,bad head wound
Chitty,2085,23-Apr-2017,"Mike, Yasmine, Edouard",22829,11,1405,1,1,0,131,0,0,0,0,0,0,0,Adult,
Chitty,2085,23-Apr-2017,"Mike, Yasmine, Edouard",23878,11,1250,1,1,0,129,0,0,0,0,0,0,0,Adult,
Chitty,2085,23-Apr-2017,"Mike, Yasmine, Edouard",24471,11,1290,1,1,0,135,0,0,0,0,0,0,0,Adult,
Chitty,2085,23-Apr-2017,"Mike, Yasmine, Edouard",23817,11,1370,2,0,0,130,0,0,0,0,0,0,0,Adult,peas
Chitty,2085,23-Apr-2017,"Mike, Yasmine, Edouard",24424,11,1250,2,0,0,131,0,0,0,0,0,0,0,Adult,peas
Chitty,2085,23-Apr-2017,"Mike, Yasmine, Edouard",23804,11,1460,2,0,1,141,0,0,0,0,0,0,0,Adult,peas
Chitty,2086,01-May-2017,"Yasmine, Mike, Ally, Nolan, Eduoard",23946,11,1240,1,1,0,134,0,0,0,0,0,0,0,Adult,
Chitty,2086,01-May-2017,"Yasmine, Mike, Ally, Nolan, Eduoard",23283,11,0,0,0,0,0,0,0,0,0,0,0,0,Adult,"lynx at trap, attacked by lynx in trap"
Chitty,2086,01-May-2017,"Yasmine, Mike, Ally, Nolan, Eduoard",24501,11,0,0,0,0,0,0,0,0,0,0,0,0,Adult,"lynx at trap, attacked by lynx in trap"
Chitty,2086,01-May-2017,"Yasmine, Mike, Ally, Nolan, Eduoard",22829,11,1355,1,1,0,0,0,0,0,0,0,0,0,Adult,lynx at trap
Chitty,2086,01-May-2017,"Yasmine, Mike, Ally, Nolan, Eduoard",24551,11,1400,2,0,1,0,0,0,0,0,0,0,0,Adult,
Chitty,2086,01-May-2017,"Yasmine, Mike, Ally, Nolan, Eduoard",24552,11,1340,1,1,0,0,0,0,0,0,0,0,0,Adult,
Chitty,2086,01-May-2017,"Yasmine, Mike, Ally, Nolan, Eduoard",3041,11,1675,2,0,0,132,0,0,0,0,0,0,0,Adult,"peas/mushy grapes, large nipples and loose belly"
Chitty,2086,01-May-2017,"Yasmine, Mike, Ally, Nolan, Eduoard",23821,11,1440,2,0,1,0,0,0,0,0,0,0,0,Adult,
Chitty,2086,01-May-2017,"Yasmine, Mike, Ally, Nolan, Eduoard",23841,11,1320,1,1,0,0,0,0,0,0,0,0,0,Adult,
Chitty,2086,01-May-2017,"Yasmine, Mike, Ally, Nolan, Eduoard",23947,11,1510,1,1,0,0,0,0,0,0,0,0,0,Adult,
Chitty,2086,01-May-2017,"Yasmine, Mike, Ally, Nolan, Eduoard",22978,11,1470,2,0,0,139,0,0,0,0,0,0,0,Adult,
Chitty,2086,01-May-2017,"Yasmine, Mike, Ally, Nolan, Eduoard",24554,11,1100,1,1,0,128,0,0,0,0,0,0,0,Adult,
Chitty,2086,01-May-2017,"Yasmine, Mike, Ally, Nolan, Eduoard",24435,11,1140,1,1,0,128,0,0,0,0,0,0,0,Adult,
Chitty,2086,01-May-2017,"Yasmine, Mike, Ally, Nolan, Eduoard",24529,11,1205,1,1,0,135,0,0,0,0,0,0,0,Adult,
Chitty,2086,01-May-2017,"Yasmine, Mike, Ally, Nolan, Eduoard",24259,11,1625,2,0,0,144,0,0,0,0,0,0,0,Adult,peas/mushy grapes
Chitty,2086,01-May-2017,"Yasmine, Mike, Ally, Nolan, Eduoard",24132,11,1460,2,0,0,140,0,0,0,0,0,0,0,Adult,peas
Chitty,2086,01-May-2017,"Yasmine, Mike, Ally, Nolan, Eduoard",23878,11,1200,1,1,0,129,0,0,0,0,0,0,0,Adult,
Chitty,2086,01-May-2017,"Yasmine, Mike, Ally, Nolan, Eduoard",24131,11,0,0,0,0,0,0,0,0,0,0,0,0,Adult,bad head wound
Chitty,2086,01-May-2017,"Yasmine, Mike, Ally, Nolan, Eduoard",24130,11,1620,2,0,0,0,0,0,0,0,0,0,0,Adult,small grapes
Chitty,2086,01-May-2017,"Yasmine, Mike, Ally, Nolan, Eduoard",23890,11,1420,2,0,0,131,0,0,0,0,0,0,0,Adult,peas
Chitty,2086,01-May-2017,"Yasmine, Mike, Ally, Nolan, Eduoard",24470,11,1130,1,1,0,0,0,0,0,0,0,0,0,Adult,
Chitty,2086,01-May-2017,"Yasmine, Mike, Ally, Nolan, Eduoard",24232,11,1280,1,1,0,0,0,0,0,0,0,0,0,Adult,
Chitty,2086,01-May-2017,"Yasmine, Mike, Ally, Nolan, Eduoard",3588,11,1360,1,1,0,130,0,0,0,0,0,0,0,Adult,
Chitty,2086,01-May-2017,"Yasmine, Mike, Ally, Nolan, Eduoard",24068,11,1440,2,0,0,0,0,0,0,0,0,0,0,Adult,"peas, skull cap!"
Chitty,2086,01-May-2017,"Yasmine, Mike, Ally, Nolan, Eduoard",23915,11,1480,2,0,0,0,0,0,0,0,0,0,0,Adult,small grape
Chitty,2086,01-May-2017,"Yasmine, Mike, Ally, Nolan, Eduoard",24304,11,1140,1,1,0,129,0,0,0,0,0,0,0,Adult,
Chitty,2086,01-May-2017,"Yasmine, Mike, Ally, Nolan, Eduoard",24644,9,1180,1,1,0,132,0,0,0,0,0,0,0,Adult,
